-4.351628159195192858e+00,7.870880240098707681e+00,2.241650762235992644e+01,2.961227762143465014e+01,3.533395691101360114e+01,9.850014100082213897e-01,8.552837231733423806e+00,1.807322588821043752e+01,3.118864006538951372e+01,4.053232407731061926e+01,1.191236680028744166e+00,9.675699545325702644e+00,1.713389745280090182e+01,3.443670690503222431e+01,4.542162491254708101e+01,-1.931208206079613632e+00,1.381238293814571172e+01,1.887144860444432837e+01,3.393146396222798700e+01,4.172548673707674993e+01,-6.003150645878445602e-01,8.901554400846816151e+00,2.265632637394855564e+01,2.944070000201762838e+01,4.076390717238501082e+01,4.385471788561241535e-01,9.029633252139417365e+00,2.012167013911357571e+01,3.418879548574735594e+01,4.050127964196080654e+01,-3.101228155655753049e-01,1.313592518838930800e+01,1.978772387816903944e+01,2.823032722567673858e+01,3.381547198475427507e+01,5.046230116914790287e+00,3.686830624106000265e+00,2.813801731931421202e+01,3.057880059877621903e+01,4.053172762678287455e+01,4.726096262370311329e+00,1.437791389286047838e+01,1.994081617755040270e+01,3.407182087181401897e+01,4.222497641513445643e+01,-6.546917461966916818e-02,1.265478335466893611e+01,2.199623473469041457e+01,3.018037231423439692e+01,3.527077271920246204e+01,1.445975338993300774e+00,1.234216637103163317e+00,2.511473712647935130e+01,3.009155349898322029e+01,4.405694549471112254e+01,4.504081430700209943e+00,1.078627856813288588e+01,1.879363983189821141e+01,2.937061724940043561e+01,4.111041989458498591e+01,-4.340012722357827535e+00,1.012374133664474662e+01,1.400461419274886232e+01,3.614242731291985677e+01,4.554732642131128273e+01,2.134938266642688376e+00,7.375022690932559577e+00,1.822190623634556061e+01,2.586920565457526422e+01,4.112782872898612396e+01,-2.804349146290775696e+00,1.205820562279712682e+01,1.955137660416784229e+01,2.882204968039965820e+01,4.076598130551207788e+01,8.603733354223124241e-01,1.304591727997348194e+01,1.793215050186791260e+01,3.080545470020215859e+01,4.298848115601635556e+01,-2.288650854115017452e+00,9.227280499100992017e+00,2.209647483652713973e+01,2.798924408527738805e+01,3.262246647029776625e+01,6.692359683729709907e+00,6.803933110172420307e+00,2.360954821196036235e+01,2.915784314637632946e+01,3.656215475173424068e+01,-1.553835875266251776e-02,6.355779199956764103e+00,1.979758450412240123e+01,3.030010369174026863e+01,3.897009149403107386e+01,-2.261956706643438508e+00,1.123281279673992650e+01,1.654492689185365606e+01,3.601335408542119865e+01,4.102197487330419534e+01
-2.621802403924962110e+00,5.388145750525157318e+00,2.407814056178555262e+01,3.217116212589253621e+01,5.003624681486754611e+01,-1.560290114763009273e+00,1.637095944592751096e+01,1.176228980181842587e+01,2.423038571108124373e+01,3.882926049930409107e+01,-5.689251442577566209e+00,5.723304711372240838e+00,2.528318184802075663e+01,3.026051717857459877e+01,4.123015552929821581e+01,-3.073580649966162204e-01,8.463034139466627082e+00,2.052490572725243467e+01,2.899175279057564580e+01,3.277239136060277502e+01,-1.612403566287792245e+00,9.810054311061467303e+00,1.877487988498427285e+01,2.130259887406860386e+01,4.689113956490155033e+01,9.982386011300128370e-01,7.407642457838603534e+00,2.923572601710910490e+01,3.214268773612087671e+01,3.663461061192474233e+01,-1.825402594369384346e+00,7.721620581183019638e+00,2.160870608934373749e+01,2.926902453110005098e+01,4.556364977127048377e+01,-9.090627105723343426e-01,1.107735100631565395e+01,2.162162010156677638e+01,2.915716492025136830e+01,3.917528561075164362e+01,2.616054162898953539e+00,3.965578503547629197e+00,1.579672822603863658e+01,3.315768656462190478e+01,4.591622960671854514e+01,-2.766870821113869727e+00,1.257234846563130048e+01,1.950455564291079469e+01,2.490092029485720460e+01,3.825257449514808883e+01,-1.036916244359524564e+00,1.463606355123010516e+01,1.488034814597658517e+01,3.387209396452576726e+01,4.100549968180389726e+01,-8.160471499279005059e-01,1.438923528454873235e+01,1.939815632747813368e+01,3.022775016879822019e+01,4.083293827373785945e+01,7.102981513343600284e+00,1.771935406093979637e+01,1.657280473834588719e+01,3.004861137831921880e+01,4.087205852454388122e+01,2.686392688443375754e+00,1.005039565538105428e+01,2.499199805107052441e+01,2.931571259360894999e+01,4.233777203920208621e+01,4.780693093123801418e+00,8.696039300851728271e+00,1.865999377381524482e+01,3.203337270356214361e+01,4.032769427549151686e+01,-3.816436861760815091e+00,9.953345937978339109e+00,2.099517585880194304e+01,2.852899251268243930e+01,4.677760135756567195e+01,-2.718946501698335183e+00,6.315528000033864942e+00,1.350349842297600844e+01,2.881693867074572779e+01,3.716829319025861622e+01,1.033499485857944378e-01,1.373802398627921306e+01,1.920341730321115392e+01,3.404123403036031448e+01,3.919586940100428052e+01,6.671624698739395676e-01,1.197865821274404574e+01,1.496804490053679082e+01,2.571634046677169039e+01,3.596246573970612559e+01,-2.138778922508016933e+00,9.445211335075089920e+00,2.224077269933315648e+01,3.240207360379586987e+01,3.990467097801364815e+01
8.672441038515556144e+00,1.022898838747909522e+01,1.538124678137198131e+01,2.200488459577820066e+01,3.906434501786964830e+01,-6.616796797569744371e+00,8.575906961986907717e+00,1.945950739680051811e+01,2.909318087075335058e+01,3.790506449034174352e+01,-3.109391200151708556e+00,1.362221076475105619e+01,2.952042730053368302e+01,2.848578513498594589e+01,3.748498828367152669e+01,7.324588117334126514e-01,8.590041775833382687e+00,2.368310337614414252e+01,3.419218901557733403e+01,4.287116620766127539e+01,-5.560059724409646797e+00,1.074684366221670118e+01,2.115426758703660681e+01,3.028490134799321609e+01,2.794090883349721466e+01,-1.429874463768481263e+00,1.106660069110324862e+01,2.090810006214871564e+01,3.261127933305959203e+01,3.471835016536508078e+01,1.472779586876858948e+00,1.035941967064121449e+01,2.541220319492709123e+01,2.768965113899533392e+01,4.663445439866542586e+01,-9.533318092818212630e-01,6.155291623737485729e+00,1.715028530042220822e+01,3.291588568065402143e+01,4.448402691491311600e+01,3.170872422144800362e-01,1.280188855297449102e+01,2.473757399347445585e+01,3.291207848321844409e+01,3.503506406850457466e+01,-1.753227849330826871e+00,1.072452828854584617e+01,1.887976971024222195e+01,3.674215302290496510e+01,4.286337900906147524e+01,3.763755322002197090e+00,1.422582307423610359e+01,2.005630698599306783e+01,3.186442206728654369e+01,4.058871899614045020e+01,-9.391670411710842936e-01,1.016946482043089617e+01,1.830815663366911750e+01,3.038818509720901417e+01,3.893093044251495627e+01,2.453668228118700334e+00,1.035289037405931190e+01,1.904509560860482509e+01,2.517913957225089661e+01,3.531338905717032617e+01,-1.841989719490676247e+00,1.223777186196416977e+01,1.588010850044507372e+01,2.631358830470438548e+01,3.607554894157049574e+01,-1.551948409245692329e+00,1.074395897177550019e+01,1.515438571731148087e+01,2.836762463320606642e+01,4.590757365103069532e+01,1.455780129473579043e+00,1.133983143744829469e+01,2.030928666180850684e+01,3.397660546506075718e+01,3.486497060342338727e+01,7.858974846752005305e+00,9.024947192466498791e+00,2.003028190275195897e+01,2.977673994966044901e+01,4.153321400067857638e+01,-8.132213650895190327e+00,6.775736820560076090e+00,1.964035876766838129e+01,2.667517662608623041e+01,3.928540033962021738e+01,6.520966852901242561e+00,6.189024491269925932e+00,1.698215318104976390e+01,3.313805907778443327e+01,3.438011959513043792e+01,-1.407274735668366139e+00,6.381509182037653716e+00,2.110193083158998917e+01,3.143343554670787299e+01,3.694823067665890193e+01
-2.406447808603669802e+00,6.592710279985785959e+00,2.307932164561592714e+01,3.182934519368638604e+01,3.955356764710710848e+01,-5.239479066424202358e+00,8.683160514701702581e+00,1.899798789725092973e+01,3.015238677976694959e+01,4.291440189897895863e+01,-4.804325478208133049e+00,6.507529710177647253e+00,2.089598993749785549e+01,3.223638347641958291e+01,4.321528273895751227e+01,2.898894199858298215e+00,3.926528676420709019e+00,1.868373515336401880e+01,3.153428958566078677e+01,4.410268366828021414e+01,5.289918525909729219e-01,8.461276257367845943e+00,1.988029001688221342e+01,2.904848878525806199e+01,4.282925476855567126e+01,-2.903686000520121713e+00,1.044589759523323735e+01,2.384640603838293416e+01,3.134558919879919969e+01,4.055315672685584616e+01,-2.975402523619442574e-01,1.304174579941967060e+01,1.666719247238177459e+01,2.444003039417906820e+01,3.616771396849698306e+01,3.110995872047834787e-01,6.627728878711090843e+00,2.130901390746248225e+01,2.838285238412721512e+01,3.681145956302228228e+01,3.439460883266876934e+00,8.471128661506485358e+00,1.928475156631166243e+01,3.487404604662320651e+01,4.177626968558952569e+01,1.201152206811574086e+00,9.376621875598090128e+00,2.132635685343760557e+01,2.598021509049718958e+01,4.203945635301712258e+01,-5.340618205057983126e-01,6.627122215018981244e+00,1.821672093715680418e+01,2.387395374261528147e+01,3.658379078517731386e+01,-3.417652031687498093e-01,1.082080305322036473e+01,2.001342385642783839e+01,3.016940591089653623e+01,3.737146048650240715e+01,-1.938599885250253729e+00,7.725426181372023748e+00,1.698117525988961063e+01,3.194406483894579907e+01,4.269521831116204424e+01,-1.366108326466188405e+00,8.202612527084536254e+00,2.241012648903306825e+01,3.169341204297410997e+01,4.272496725297668974e+01,2.088487384269333891e+00,1.360822095464041048e+01,2.293658966063834015e+01,3.265429778878858968e+01,4.240273617243918380e+01,3.752736097040212382e+00,9.611439841594231481e+00,1.823359395852691023e+01,2.634049867108084442e+01,4.083693776857094804e+01,-2.793271917188091091e+00,1.215718447072877595e+01,1.964100039456479507e+01,3.170517834017401526e+01,3.780417244462636717e+01,-2.769371469796977792e+00,8.537329581585321847e+00,2.083274180881247517e+01,3.118209675414117754e+01,3.550136505765273398e+01,1.375073037813674404e-01,7.253576235297432007e+00,1.753924284171058190e+01,2.389694133622641559e+01,4.040541930818235983e+01,1.411415044559349630e+00,5.485295134571086528e+00,2.758987905037651345e+01,3.280682470718693367e+01,4.287017058685104587e+01
1.104255139285533538e+00,1.325833670654819763e+01,2.058264855187901787e+01,3.162756289191480974e+01,3.998932188773425622e+01,-6.958693160444808790e-01,1.558102201681604271e+01,2.030312024160657458e+01,3.067916332551190095e+01,4.117768819957093029e+01,-1.138274667885273317e+00,1.246328820445034502e+01,2.253549783509516757e+01,2.938066399820174723e+01,4.043020624721263800e+01,-4.631570127252010671e+00,8.108321599850546235e+00,2.134594807063157873e+01,2.907196031459629992e+01,4.539676296950717216e+01,-1.269083195875955861e+00,7.633935696912454105e+00,2.319859358181237141e+01,2.579706331890266213e+01,4.224616563703861516e+01,-9.603014063152950364e-01,9.740834709166641403e+00,1.731259803799976282e+01,2.961343574678722490e+01,4.131569251982049451e+01,2.858452182290160959e-02,8.794685971116138035e+00,1.960929551069533971e+01,3.261022154683626439e+01,4.213893134724712297e+01,-1.647473583207638814e+00,9.299889778903086324e+00,2.384161216430636543e+01,3.512473497571068748e+01,4.559454525292903782e+01,5.350831759404270471e+00,1.292080356246256656e+01,2.004085052249817167e+01,3.575109203533359903e+01,3.877196907558075623e+01,1.355347376463212461e+00,1.201543240225524123e+01,2.368250527403753125e+01,2.692327883787519127e+01,3.565195256661381507e+01,-2.364513560234311473e-01,1.296237942364525786e+01,1.794461841835452276e+01,3.253410017426625700e+01,4.268845417887305160e+01,1.297858251506577965e+00,6.677651414017700127e+00,2.032614006028435938e+01,3.105449269866196715e+01,4.009670786962278299e+01,3.340103821543230822e+00,7.060513125761933573e+00,2.375857209534504477e+01,2.795622224730653471e+01,4.161759712785745080e+01,-1.104300863147580802e+00,1.035041561527490828e+01,1.896207594112217620e+01,3.219419729296806310e+01,4.527203388979196319e+01,2.690591049856563277e-01,1.455430925994594560e+01,2.158790164079691465e+01,3.004940183606789716e+01,4.106664973086607517e+01,-7.828705758001999193e-01,9.347926616386828869e+00,2.127550962544396640e+01,2.973894328903735840e+01,4.502978374010943696e+01,3.858932438879074223e+00,1.042907083389440714e+01,1.473931621289819560e+01,2.911456614366992213e+01,3.683727614426262420e+01,-7.753321979310774381e-01,1.087842901244829186e+01,2.111409425014939956e+01,2.826226418103830085e+01,3.991701675078739697e+01,-2.669003434613367531e+00,6.202631073913845938e+00,1.471698001938627165e+01,3.171457488111945722e+01,3.992327229045577042e+01,-1.870749490728926823e-01,8.776184517408305297e+00,2.051052270313317649e+01,3.103979336482658979e+01,4.055445747835599946e+01
-4.919932587665944546e+00,4.516321985602498756e+00,2.113134143830173173e+01,3.271389827325767641e+01,4.078960449074026684e+01,-3.435841085603359435e-01,8.303178796738357903e+00,1.773321765258138072e+01,2.671412290515084820e+01,3.706569243750141851e+01,7.878749765031289876e-02,1.165264685396868494e+01,2.304998624991331724e+01,2.787997381416245091e+01,4.332265909212299704e+01,4.968499725193601613e+00,7.812826139453816765e+00,2.115980083330170913e+01,3.337143647965577031e+01,3.929012863639744069e+01,-4.406241696499346716e-01,7.316746016544166231e+00,2.133171320155431161e+01,2.983741225544624953e+01,3.967252263277956104e+01,-6.572139119058597601e-01,1.220107730746031827e+01,2.218454353143352265e+01,3.633935213847858847e+01,3.736266613520443514e+01,-2.853713424669914289e+00,9.636676568318460312e+00,1.998964174484477496e+01,2.471782622534261264e+01,4.561130006443632823e+01,-2.703022447725580424e+00,5.349542484069575110e+00,2.614121991525790989e+01,3.017425425351073898e+01,3.657788057809694493e+01,-4.432314273344043265e+00,6.667657046167727586e+00,2.024855742068914211e+01,3.465701769552587308e+01,4.459305521859528909e+01,-1.818194332695703519e+00,8.814959058834997307e+00,1.998851908284931511e+01,2.824786816151795321e+01,4.678323892565808251e+01,-4.285151501236152960e+00,1.062911743364550254e+01,2.130434205149547111e+01,3.194099484868301531e+01,3.799031059107395691e+01,2.406317553547359100e-01,6.488866816616379651e+00,1.822886608666997077e+01,3.055656798304085697e+01,4.238408217638500020e+01,-6.109219339116116476e-01,1.088368814350066316e+01,1.893020452589774294e+01,2.976130043096457101e+01,4.259562182150052934e+01,3.400827421369384540e-02,8.835968513842482608e+00,2.399714282371727236e+01,3.068301534385906493e+01,3.558352149362026040e+01,-1.465231224878853489e-01,1.246929157815720401e+01,1.815196508981831869e+01,2.729572068802373508e+01,4.375039272063873597e+01,1.761549709119925033e-02,1.348268114916093552e+01,2.305283343277933383e+01,2.959703513678195108e+01,3.976256591274370322e+01,1.026692774136775954e+00,9.490254172382758924e+00,2.307818469536205441e+01,3.005465565832810171e+01,3.642436761297857117e+01,-7.082626957342405549e-02,9.753656102185082943e+00,2.121899331020665969e+01,2.929818179930646593e+01,3.457782611771355619e+01,2.369333423008279649e-01,1.228631715149436587e+01,1.576567274450265188e+01,2.671591294451212661e+01,3.502612587285920398e+01,-2.565899166876950410e+00,8.019702916832414985e+00,2.153673880215171721e+01,3.450219126533897906e+01,3.258072477622418006e+01
-5.291024627500031663e+00,6.048059979185652857e+00,1.905340498983051134e+01,2.808840663891966472e+01,4.084187200175079369e+01,3.377813375373921456e+00,7.555844867354554850e+00,2.480771664268210941e+01,3.232185641011776767e+01,4.082704532473573522e+01,3.356229112001613668e+00,1.088306227255454495e+01,1.681134441772915977e+01,3.472184558051223036e+01,4.314071866067608596e+01,3.071056997479611361e+00,1.522553737482849456e+01,1.829893553954408603e+01,3.029233505183981023e+01,3.559557235702396838e+01,1.172420385230180107e-01,1.170523233474691338e+01,1.744228233810700601e+01,3.784900625846366040e+01,3.811005561470285841e+01,1.177902190645194969e+00,1.570748033206244365e+01,2.182533234838135883e+01,3.344709333802671836e+01,3.944879637714482357e+01,2.627819422280169626e+00,8.484704580105006499e+00,2.212122351639715490e+01,3.299633769579717324e+01,3.994602205625550795e+01,2.278373623252124558e-01,4.690863384370578260e+00,2.529894602564920447e+01,3.240775099871436993e+01,4.002864978950002239e+01,1.705984133837379790e+00,1.145863709389525908e+01,2.261328501688617010e+01,3.006430649049324799e+01,4.321685601565355483e+01,-2.138616506630497849e+00,1.071546242940883431e+01,2.058305299059167126e+01,2.837813315354678423e+01,3.784593588560871780e+01,3.887405031597807037e-01,4.161369241638352534e+00,2.071914299845743912e+01,2.792028937298980296e+01,4.423435631911277710e+01,-3.200196343429963619e+00,1.307832673571514270e+01,1.726600473239102485e+01,3.230255068307682365e+01,3.967125706024472009e+01,-1.169749483963915093e+00,1.628423984577258210e+01,2.173502382916827713e+01,2.639944960329355439e+01,4.212503253948061399e+01,4.052677903357312594e+00,1.122871883357581702e+01,1.806873496741896190e+01,2.961275379755612747e+01,4.031440103321278201e+01,-1.914068876639156036e+00,1.144844323335853886e+01,1.649290416476803856e+01,3.487473753084741901e+01,4.425550654642200499e+01,5.189988846128441580e-01,1.280736908713189415e+01,2.342929118085636020e+01,3.160956530214892268e+01,4.070561304945741909e+01,-3.371249945261017622e+00,7.014208150065277536e+00,2.281441814569410553e+01,2.581822373344346744e+01,3.358925157529336047e+01,-1.455110581042250217e+00,1.211443107067908720e+01,2.093101044484345508e+01,2.983985386901689907e+01,4.006756120284658351e+01,2.090576702542898069e+00,1.184998346292875482e+01,1.325847094845890517e+01,2.410691560119540000e+01,3.982115083989064885e+01,9.415818606916213085e-01,1.158250702175963909e+01,1.409751091931851796e+01,3.503031309654173242e+01,3.627945965862033972e+01
7.015751471028369934e+00,1.236495771729683213e+01,2.557668345053301096e+01,2.919690456682084090e+01,4.348784871650079253e+01,-1.002859208787730694e+01,1.319527001822338974e+01,2.026108011009200993e+01,2.632820819639269416e+01,4.048987623816108083e+01,-4.816968179146736695e+00,1.265340932381705485e+01,2.386529775134540188e+01,2.898243525874720206e+01,4.192787272717612268e+01,2.298827992160568545e+00,8.727308911838756345e+00,2.431652709202984042e+01,2.991030567844140364e+01,4.001576546480666252e+01,-2.750736811893115696e+00,9.850795550574808601e+00,1.431602030326288144e+01,2.783249881032511297e+01,3.740606223867141011e+01,-1.162696634138253637e+00,3.381012717546743929e+00,2.457680301449657634e+01,3.053983042681436544e+01,3.645621620052990153e+01,2.393704717466127008e+00,1.164111174071519805e+01,2.062238826727475782e+01,2.560212006368828952e+01,4.812308540527239131e+01,-1.218981532051358174e+00,6.652244390611766534e+00,1.359795497910555895e+01,2.692559934176756897e+01,4.085629810959408559e+01,-8.314389503616076427e-01,1.199265460493089108e+01,1.483852201361807133e+01,2.890050277819849356e+01,4.524345746408041435e+01,-5.264512171577364619e+00,9.118589050933895379e+00,2.282396716071848886e+01,2.968784095359970010e+01,4.665375636476012033e+01,1.573484958807559675e+00,1.482288636733377984e+01,1.887437230252625042e+01,2.502886806890830584e+01,4.238836417479959806e+01,5.294403801708875701e-01,8.660551688476152421e+00,2.563734292865629172e+01,2.864420964639600342e+01,3.877185793353695686e+01,4.715049892801687292e+00,5.007336278777323457e+00,1.800694326403167267e+01,2.825624380373438527e+01,3.834834133818770141e+01,-1.823352819779637590e+00,6.071715336672051322e+00,2.680187671498653046e+01,3.245619715557441509e+01,4.262189776721038470e+01,1.824515765612949370e+00,6.177272184313070902e+00,2.109213534964710846e+01,2.353876999536223380e+01,3.636008825898297658e+01,1.047857031097979785e+00,1.238472006797613112e+01,1.965039386891366746e+01,2.913882806393968039e+01,4.083685628593346451e+01,4.256874234852396910e+00,9.696270111955342941e+00,1.587940231288520643e+01,3.220437202087490647e+01,4.435542885117010314e+01,-3.470176939689801010e+00,9.098200291532767991e+00,2.361975418503585544e+01,3.298015361084441821e+01,4.100785131732006050e+01,-1.571109780149336999e+00,1.045536267121829255e+01,2.416745089421670656e+01,3.511605948135706967e+01,4.064249709959792511e+01,3.448314665737009843e+00,8.003512935064827971e+00,2.258594489672015015e+01,2.881877034254397785e+01,4.018543494489440349e+01
-4.818387301544551082e-01,1.397820413546285678e+01,1.365618518879957222e+01,2.687584286883175722e+01,3.584324735485839142e+01,7.558117554293175555e-01,2.142701064338997874e+00,2.598370445531088180e+01,3.175701281145698118e+01,4.129174220360240355e+01,2.892294523404846274e+00,9.017517861432535753e+00,1.900429554302346347e+01,2.944297390633040834e+01,4.311543627307943893e+01,1.620884709170718363e+00,7.144168794494852648e+00,2.300926733032203941e+01,3.374048152144094104e+01,4.180016155588386795e+01,2.201853036769756411e-01,1.152878494991748504e+01,1.542174493739945795e+01,2.902489558803001657e+01,4.019000854467522998e+01,-2.798080884840459248e+00,1.112909539003420889e+01,1.472082943161466417e+01,2.641765262671648884e+01,3.548873003093325451e+01,-4.779655139243306650e+00,1.260058326216736013e+01,1.714598346023714726e+01,2.995425061619356555e+01,3.373823181774420732e+01,-2.865594103055913777e+00,1.572963884913730048e+01,2.302871345269513625e+01,3.259633425792658556e+01,3.813117781236663717e+01,-5.291947271100427841e-02,9.900794009384966898e+00,1.517456103859510108e+01,2.778324402761730383e+01,4.454167783634510158e+01,-2.518717461623962706e-01,1.597375638924472341e+01,2.018669889785325822e+01,3.192127270584217769e+01,3.498164115473467461e+01,-4.877871922413934413e+00,1.722239005752862084e+01,1.535619873523821610e+01,3.592574754464272502e+01,4.022705290323222727e+01,4.857242202277136656e-01,4.317224446380119929e+00,2.213833801709546734e+01,3.205520611463109759e+01,3.908389473128695357e+01,-3.078537058469271059e+00,6.285016351339867136e+00,2.092608013445891757e+01,2.764389245131920347e+01,4.557656675251567435e+01,4.951166769091657649e+00,4.128233187561165529e+00,2.059101698977834261e+01,3.442125837297416524e+01,4.239272024179623344e+01,1.263223991434047067e-01,9.640932041836189015e+00,2.254283108547963721e+01,3.276404398408290319e+01,3.773984284250646226e+01,-3.509933845412962494e+00,1.118999629883118629e+01,2.434359326480381114e+01,2.573827850713790610e+01,3.763075117380049761e+01,1.046486562250022345e+00,1.188629371527894740e+01,2.519962203229105313e+01,2.975265327528948944e+01,3.984360904924771063e+01,-7.235733846479853737e-01,9.328628693654930970e+00,1.752963845074253513e+01,2.432085173460132310e+01,3.945141063635743706e+01,-1.802816756096685236e+00,9.371220702166434435e+00,1.878485143451310080e+01,2.919650924721334562e+01,4.463669614471483982e+01,1.557627763277532607e+00,5.143934760756378566e+00,1.949873106494592889e+01,2.648383396221804276e+01,3.815370681482526294e+01
1.562836262011798372e+00,7.064387324976440397e+00,1.475539966317744778e+01,2.707946279009361135e+01,4.107721856948037242e+01,-2.830039100453562106e+00,6.963511925823974380e+00,2.123833309135712710e+01,2.927543193139608491e+01,3.842724815919512338e+01,-3.391741080133265918e-01,1.083655301751619682e+01,2.335820214542577489e+01,3.018383490031953187e+01,3.915704364866404319e+01,6.142036979191003887e+00,6.950816171501703167e+00,2.189896592799750152e+01,3.298213386205559772e+01,4.119577563547015586e+01,-1.829487759093557209e+00,1.119076793487033505e+01,1.845883095343750568e+01,3.087144889098135891e+01,3.853014700103090462e+01,-2.041869937071110197e-01,1.018027406719782491e+01,1.846387891284043548e+01,2.738317907245214755e+01,4.137214433291816817e+01,-5.221567079259975541e-02,1.273882143371724851e+01,2.385600699598516528e+01,2.680647437550024748e+01,4.143020844117946666e+01,-1.695562384779472520e+00,9.129152771661816601e+00,2.308279813080710241e+01,2.918352037376655517e+01,3.325801695701375849e+01,9.908695830662332948e-01,9.615325531616752741e+00,2.036454577849692171e+01,2.726263941755057729e+01,4.177010847277460215e+01,-9.644067031041657634e-01,1.118166784699704230e+01,1.774628145059442730e+01,3.216348772636374775e+01,3.967767283822467306e+01,-4.386164299180573600e+00,1.361891743826297585e+01,1.902040127262956304e+01,3.082032283868528921e+01,3.691678329388975754e+01,5.896883768472651610e+00,8.604389889071004660e+00,1.645355360526822608e+01,2.906424112322325470e+01,3.660271701904745356e+01,2.380297363394103805e-01,9.182975399297172103e+00,2.211156506870324634e+01,2.975667809929896990e+01,4.036447006931937409e+01,-2.651141706974854628e+00,9.627350524924530362e+00,1.873892020076851850e+01,3.218243769384424979e+01,3.451558820254712145e+01,2.323819291826766609e+00,7.366877917645452634e+00,2.089587520474090354e+01,3.012734850746128146e+01,4.264923418972024649e+01,-1.606946743705464753e+00,6.835365547220279225e+00,1.549060478776505434e+01,2.600431033254048074e+01,3.506527289974552275e+01,-9.285728366033006997e-01,1.208115432122168542e+01,2.057123631997392010e+01,3.018720752973824162e+01,3.876256959175502459e+01,-2.815963676670272253e-01,9.707871309355722289e+00,2.310688059004892025e+01,2.636644736330825722e+01,4.054713635520380421e+01,4.550466111680687042e+00,1.314764196979646549e+01,2.333497715920151805e+01,3.321527864914818196e+01,3.601054198171205201e+01,-2.387474872850425367e+00,6.383720853090298242e+00,2.340940631362098756e+01,2.645420406857719087e+01,3.877555109578752734e+01
