-1.615099920236948705e-01,1.283838438001052396e+01,5.798075338217256736e-01,-1.751651742374059850e+01,-2.823594280373741938e+00,-1.558484390125937225e+01,9.131238136984643816e+00,-1.065889022400910058e+01,-1.248753503185418268e+01,9.578953100416129018e+00
2.690582420874751968e+00,-9.407462217531383786e+00,-1.269221516895663981e+01,2.276116295968965630e+01,-5.054972302611620005e-01,-1.620213007147204287e-01,-6.890752558431423758e+00,3.847511609267776134e+00,-1.289667235610386520e+01,3.174060597800911321e+00
-4.303378852598191417e-01,-9.344867959453047046e-01,-1.740031803910240171e+01,2.935221143661051357e+00,-1.182666782071142730e+00,-7.276946230825688033e+00,2.183076820955065855e+01,1.745113627504381526e+01,-4.958787870789181262e+00,-6.995023543669386612e+00
5.187006438337764536e-01,-1.463752828454469856e+00,-2.456019441021993188e+01,3.779508990732648233e+00,-1.724265177005876559e+00,-3.495241424276162689e+00,1.770165660361525539e+01,1.451109297334493498e+01,2.333435775918833777e+00,-5.824452534436278306e+00
-1.020229922534773870e+01,-8.300994300751263211e-01,1.702731193309562840e+01,-2.347207526497299579e+00,4.765133591628784027e-01,8.326624074923751451e+00,3.691231715772635535e+00,2.328840412253556025e+01,-1.680885077204711209e+01,-1.689764763194085972e-01
2.842855522244377209e+00,4.443982154487657432e+00,-2.258609917138949186e+01,5.225214983573109873e-01,1.092353347641013883e+00,-3.497557579244990222e+00,1.602695437236014442e+01,1.415611980912247425e+01,-2.292122617986409594e+00,-2.232844470310628715e+00
8.242513984204885347e+00,5.311257955575093170e+00,7.730078824474537758e-01,8.345728357519829999e+00,2.759531179692428182e+01,-9.623185971658582361e+00,-1.711767375801748869e+01,-2.338993224415886019e+01,1.394845592568506021e+01,-1.006919048599739597e+01
1.976747170883995608e+01,-5.218060562412327741e+00,-5.324921667785986745e-01,3.036560373370531352e+01,-8.930826342686459807e-02,3.202109790390029787e+01,2.242028689262468433e+01,6.192479892734669811e+00,3.710103057498670864e+00,2.694235332836933949e-01
9.511691587114523116e+00,1.190598622407226337e+01,2.437147936962176242e+00,-1.302834420874673782e+01,-1.320304706492603231e-02,-1.195154128836450091e+01,1.189122519230037422e+00,-9.212433718772295776e+00,-1.560587717487835313e+01,8.521903188175956601e+00
-6.085367308074280501e+00,2.096784527467542247e+01,-5.603019850084486109e+00,7.375081779032448548e-01,1.195478446604969491e+01,6.694551708376396348e+00,5.144997634459656410e+00,1.992548213558507086e+01,2.324679146951656605e+01,-2.109377444438706206e+01
-1.681448527581429531e+01,-1.908374197701954156e+00,1.502092591965908852e+01,4.158476059846252681e+00,3.891439263811389271e+00,1.039113889805715729e+01,4.644663687572902155e+00,1.591239733727759642e+01,-2.122580731818175082e+01,-5.696484379663078190e-01
-1.045340562890458891e+01,2.181830219059952469e+01,1.948586592997662459e+00,1.862466348365006130e+00,1.270430768107914687e+01,-2.694802639766941788e+00,5.734128537533155878e+00,2.130201697867440558e+01,1.929756059951902003e+01,-2.107366970770320691e+01
4.360409151516948967e+00,-4.074858441497666295e-01,-2.325268098458239052e+01,6.149754672389372345e+00,-3.569670300938528662e+00,-8.885915489568949610e+00,1.665511927882543119e+01,1.753619788119473810e+01,2.324488874287773399e+00,-4.364056181404677659e+00
1.665689382790712969e+01,-5.758711330067604051e-01,-1.388893953756668687e+00,-1.138040836938322897e+01,1.435443408363025242e+01,1.611879209741599439e+01,1.994176790921058995e+01,-1.076899657029064983e+01,-3.993057534753884141e+00,1.823352067080070782e+01
-1.335496770702276592e+01,2.427966477829536451e+00,1.411536384664562327e+01,-2.876268497516289546e+00,4.276676990008932755e+00,4.735158555609210396e+00,8.645010164678094355e+00,2.206839095862449440e+01,-1.449755880235871963e+01,-3.755387387593042803e+00
-6.341845405717184470e+00,-6.926899693404873659e+00,4.894685782101561244e+00,-3.192747786603415960e+00,-5.444841466007173558e+00,8.246279536776265573e+00,8.258329771356212490e+00,1.510143050786410157e+01,1.033590096298960148e+00,3.522468231644075409e+00
-4.087603865611550980e+00,-2.384608868243649837e+01,-9.115190665517292956e+00,1.514405817966664181e+01,-8.480273933124978569e+00,5.695037991088658380e-01,-6.647801645229238332e+00,2.359495534804953820e+01,1.931685805026137714e+01,-1.959807528838348389e+01
-1.385567699953888798e+01,-2.669959594227654942e-01,1.192257043440208797e+01,-2.169789154869590231e+00,-1.366071118431385623e+00,5.496384003377223770e+00,9.107350245982923198e+00,1.653609869312447245e+01,-1.139454032692575680e+01,5.846748954645570873e-01
5.873249941810390951e+00,4.891789663513420372e+00,-1.837872012672473332e+01,-5.856499958331096600e+00,6.213737182581347440e+00,1.937265081957567503e+01,-4.425060661339431434e+00,-1.950557262956195803e+00,2.515667184938904910e+01,2.466430786037856748e+01
5.171273798302075342e+00,1.122720528840367660e+00,-1.746959554621106037e+01,6.772925602288452751e+00,-5.033072830853309476e+00,-1.079415963565545411e+01,1.947144624675463476e+01,1.394175873515483133e+01,-2.146531181037430791e+00,-4.377934808399905897e+00
6.329150343512982779e+00,3.542069807858273300e+00,-1.377613547582077125e+01,-1.208681097887608935e+01,6.327741142732127955e+00,1.525120551929052404e+01,-7.609422019848179453e+00,-5.162410563097534322e+00,2.004929036566014844e+01,2.359486171007170796e+01
9.610106390891404171e-01,-5.654045643212215921e+00,-1.010280114413770569e+01,-1.952838790087080767e+01,-6.972479639470942736e+00,2.399261603476344007e+01,-1.298813954141859206e+01,-5.716477569746253096e+00,1.951342035521636120e+01,-1.661243193859895584e+01
7.673811908311317431e+00,1.070880068659999829e+01,-5.860713093748337599e+00,-1.730039095557959072e+01,1.979983504624204027e+00,-1.322640667028469075e+01,8.121462576227809649e+00,-1.084197905750097313e+01,-1.460662196616101483e+01,4.043548624687800519e+00
-7.818858787357245710e+00,2.109038889277906392e+01,-5.042696306301730491e-01,5.182601336180477247e+00,1.624217423026192009e+01,1.241929411179201859e+00,-2.928029256104458522e-01,1.024267788431341586e+01,1.765155147660243884e+01,-2.336627096421676342e+01
2.241969554768757256e+00,-6.048439691484624348e+00,-8.769079618914137342e+00,-1.661505608443709647e+01,-8.372341611446183052e+00,2.071538600568523236e+01,-1.483686789675376438e+01,-4.313760487424119106e+00,2.071385479686157183e+01,-1.503143107494327957e+01
-1.040176031591303207e+01,-6.585949855896157779e+00,6.121254084236152693e+00,-7.010879827758161653e+00,-1.790247984209914156e+00,9.366855181498383587e+00,1.314707676493786437e+01,1.871647906478210288e+01,1.184488727352590587e-01,1.914028604714804738e-01
-2.642338753391583417e+00,-2.516724474494241548e+01,-4.969566184934588016e+00,1.490560177612361770e+01,-8.833601921386090794e+00,9.552492599684955232e-01,-6.345151537809784692e+00,2.285980346376891958e+01,1.640355104181103130e+01,-2.503219559667330429e+01
-2.280207790041841598e+00,-2.706063543662860482e+01,-3.705267279857475504e+00,1.142233060642750431e+01,-9.346909437307379775e+00,3.739070260598664319e+00,-9.121047684860119631e+00,2.159508880432280975e+01,1.592494005286899039e+01,-2.522397821247460925e+01
-2.910883869161043691e+00,-4.415765935960034305e+00,-1.010339518762049593e+01,-1.930342670167054209e+01,-3.911408876318030359e+00,1.992444059577113080e+01,-1.176721248196868252e+01,-6.711704198993292181e+00,2.318871709737565823e+01,-1.231712168412112085e+01
-6.916193531050443433e+00,1.966728457079561210e+01,1.868012779896239817e+00,4.464401614401169560e+00,1.710489196864337558e+01,7.474195003344063615e+00,2.701130947775172153e-01,1.901390219999817432e+01,1.882833982388183713e+01,-2.683859055070477240e+01
1.924276868750661507e+01,9.420389433875556717e-01,-3.531276234731610231e+00,-9.788945590747564651e+00,1.701723398561258449e+01,2.199617743675551651e+01,2.217366466967625982e+01,-1.606843184942757929e+01,-5.045479010571074951e+00,1.722069619314639155e+01
2.787711263070645984e+00,1.240938166075999050e+00,-2.256112265655483995e+01,3.997773010866378041e+00,-3.839116079669595116e+00,-4.388299037579119322e+00,1.698720037279426620e+01,1.692474322447460722e+01,4.843240947136541408e+00,-3.870688567055835971e+00
5.719451554068117005e+00,-8.296165259327130670e-01,-1.806716448076334913e+01,2.484263467782136914e+00,-5.467045762001727649e-01,-1.160304210829555238e+01,2.128585458568875310e+01,1.762843749983812103e+01,-2.528479082387691257e+00,-1.911222865118673120e+00
7.544116660253740392e+00,-1.075522031553965263e+01,-1.406469141004271428e+01,2.369170551564923954e+01,-4.423425259722345571e-01,2.136631012690060949e+00,-8.503064890925905672e+00,8.221503930443399000e+00,-1.610999401070073134e+01,3.032514847637118205e+00
-1.024703460850413173e+01,2.110887664399858199e+00,1.451522717467547530e+01,-4.029919077027381391e+00,1.942691902342259969e+00,5.174363171464676725e+00,7.536810015010630082e+00,2.473153852607071457e+01,-1.214062195208868467e+01,6.097880976781925311e-01
6.633366464434951482e+00,-1.059442558514111354e+01,-1.348033928897647371e+01,2.646243652138567271e+01,1.084672553861604660e+00,2.937271962153225058e+00,-9.470783512719734176e+00,3.659960369544391412e+00,-1.341001101062518686e+01,5.699852838761680474e+00
-6.707027286553134182e+00,2.113119053601289465e+01,-5.635862592180114206e-01,6.545521854463155265e+00,1.544894247454636016e+01,6.807784344458641002e+00,-1.234529547014389328e+00,1.842203264105621230e+01,1.476013106379993545e+01,-2.400740945348877631e+01
-5.246865384009541389e-01,-8.120200264145438496e+00,-7.453534602322783087e+00,-1.529993355227743024e+01,-9.023290748727088584e+00,2.242154839164748026e+01,-1.671041000153799416e+01,-2.509063721783789891e+00,2.230282373495895598e+01,-1.263782489315074997e+01
-5.685936949644629479e+00,2.097643880072256550e+01,2.396154636295493301e+00,4.066959749184464457e+00,1.362659515531907140e+01,5.745421222408457762e-01,2.414261006431607015e+00,1.465258245065034259e+01,2.081430268044324805e+01,-2.409140133062172850e+01
-7.974692636724198813e-01,3.060443687679640368e-01,-1.560034264057026832e+01,-9.556343716950861378e+00,1.308551243789602658e+01,2.023228789848992548e+01,-9.074051029306090754e+00,-4.881554961695421468e+00,1.870414623307946655e+01,2.319325162882622493e+01
2.981529570270689433e+00,4.619121086529650810e+00,-1.540755309077696111e+01,-1.222642173157808010e+01,8.248640960192741289e+00,1.518029328056390170e+01,-1.001263616963479564e+01,-8.659649666538662416e+00,1.704440068898457028e+01,2.332722272571849231e+01
-5.921201747008851157e+00,-2.434715476879971874e+01,-3.013646835546695879e+00,-8.024547447561470648e+00,7.435253583779033448e+00,1.078336217313675682e-01,-1.918752495481387399e+01,2.041620712484950317e+01,8.690240958473847144e+00,1.421872658308893023e+01
3.092334976558825943e+00,-1.379924754018240662e+01,-1.056078351223205125e+01,-1.636363267529756627e+01,-7.379410714432015794e+00,1.732824976111620074e+01,-1.032287668669585656e+01,-6.432235509206915225e+00,2.201742074742530519e+01,-2.025790525587850155e+01
-1.263852164044455550e+00,2.530112728796838795e+00,-1.872969198200546259e+01,-8.076424363406040641e+00,8.548386162710782443e+00,1.790310575085353761e+01,-7.966017656484964959e+00,-7.569433131385253866e+00,1.590453680943907955e+01,2.703350338746418302e+01
-6.123641877535515476e+00,1.980736481899119639e+01,-3.062349618184249778e+00,7.553529416864949830e+00,1.648892176349426109e+01,-3.605171570676166226e+00,2.838229143771795471e+00,1.574267316214989521e+01,1.788151121840401103e+01,-2.816830336039009453e+01
-1.523556394721320828e+01,1.969507519756797498e+00,1.957196608450619379e+01,6.972486689609566080e-01,2.157649762749243472e+00,7.042888291912402288e+00,1.938148892539981460e+00,2.261782736030212249e+01,-1.497755519938383273e+01,-4.359466761805961710e+00
1.656838195559087978e+01,-5.541033922652234267e+00,-1.202946032585507252e+00,2.449207259636730427e+01,5.183382823116606808e-01,2.942981347231789613e+01,2.159378568153291411e+01,2.455256211973978253e+00,1.897249791148945874e+00,-1.437002236934592725e+00
1.816377448023999719e+01,2.562141890961764368e+00,-4.407374930140524505e+00,-1.270875229589628397e+01,1.655411262106862580e+01,1.975299984665997499e+01,2.062920054871099751e+01,-9.820526324733151569e+00,-5.474875819468518756e+00,1.796316369657619560e+01
-1.454992839357919787e-01,4.625034938471707768e+00,-1.872520443417019109e+01,7.251241333677247880e+00,-5.067401476993560472e+00,-1.218207179924768546e+01,2.133252643390807890e+01,1.633407333227089708e+01,-2.677291581280906385e+00,-3.575347505161198924e+00
-7.742662995785899227e+00,1.725998923166782717e+01,-1.511851775535669740e+00,2.262869857355825687e+00,1.223238455813570447e+01,-4.831948732351274978e-01,4.279040731110860030e+00,1.961532444861102675e+01,1.892956317931591315e+01,-2.587910597760291154e+01
1.709806858530471629e+01,-9.413589313593087482e+00,-2.215840087320082308e+00,2.626022066992545945e+01,8.039699031676517116e-01,3.352154665176911408e+01,2.243743474019816020e+01,3.768716826589154412e+00,-1.999045663888539881e+00,2.891981445273947848e+00
3.784018133592200517e+00,1.565370101093594535e+00,-1.107341144563146695e+00,9.305073084421950469e+00,2.087715994052788204e+01,-1.257148440199077299e+01,-1.749158434383325300e+01,-2.349750229494799569e+01,1.294702814345323993e+01,-7.245191762128477819e+00
1.212271192274802800e+01,-4.916727285740822850e+00,-1.127923276791386087e+01,-1.306173096575727222e+01,1.810341556558967824e+01,1.660515525454948715e+01,2.361667689471279274e+01,-1.134639925482717082e+01,-3.367799230053823312e+00,1.360157318013256678e+01
-9.909529793873847581e+00,-2.380364712807716643e+01,3.901650662742931486e-01,-9.563202387681988270e+00,8.281207352541278155e+00,-2.691087306200042661e+00,-1.546277166947863790e+01,2.497391514513284605e+01,6.702171417940835596e+00,1.476820981394813614e+01
5.969770615004305725e+00,4.300394187023741654e-01,-1.577318920934579927e+00,1.061909872528665133e+01,2.706573130931914406e+01,-1.331684301309420881e+01,-1.378289510546254704e+01,-2.161726749095591060e+01,1.041021218107664481e+01,-1.037865950478138544e+01
5.830752111929090375e+00,-7.729626863874599074e+00,-1.262105315663917438e+01,-1.380474287785353482e+01,-8.279917806347496523e+00,1.816679898613251609e+01,-1.237312353134843868e+01,-2.389845933022807234e+00,1.843159285367678635e+01,-1.556973730321492688e+01
4.066294700932696848e+00,-1.098850833459950849e+01,-6.912496497111092708e+00,-1.484273468097764237e+01,-8.286235470955428895e+00,2.214199038583464230e+01,-1.497684011602581045e+01,-6.588099435223890410e+00,2.448924047722968567e+01,-1.649340627385119262e+01
-9.075138556704610338e+00,-9.120989070368102247e+00,3.390316243682151676e+00,-1.102951205087729392e+01,-4.072170310079949118e+00,1.222117698722217405e+01,1.263746769104110612e+01,1.515991736324335193e+01,5.038108756989422510e+00,-2.075763973062351386e+00
-3.288035670974498004e+00,-2.256600271777755040e+01,-4.475706400773248106e+00,1.404922792828219613e+01,-7.542987822695440769e+00,5.510585290951931725e+00,-1.260049729976754485e+01,1.749860467325910918e+01,1.591746303373374971e+01,-2.081104808541991602e+01
-1.186348265089054621e+01,-2.131802534256352022e+00,1.277776518812072304e+01,-1.342612679020575239e+00,-4.771029923109605386e-01,8.217340087528508974e+00,4.823859586140382127e+00,2.186755445753887983e+01,-1.022738461215549144e+01,-4.884910409814374188e-01
1.575804222732129212e+01,-2.453922352492743097e-01,-4.150946836330006384e+00,-1.086895756464528340e+01,1.805507910084030954e+01,1.863064816745517405e+01,2.315912359155407074e+01,-1.230231384509285597e+01,-8.654337007979929552e+00,1.739628242768023370e+01
3.334280338941377320e+00,5.792463428452568230e+00,-1.709052443277379751e+01,-1.086568621891321840e+01,5.615240166691414458e+00,1.542089465884137489e+01,-8.176221494944215351e+00,-6.167217971292851431e+00,1.890191821420280149e+01,2.738212673225628535e+01
7.828815424468802853e+00,1.522274222249924058e+01,-1.175314700360910791e+00,-1.292531746573687101e+01,3.294037412275752530e+00,-1.211895851057480478e+01,2.984062873537126848e+00,-9.874806470328266528e+00,-1.115031058836834710e+01,6.244777523011974196e+00
1.669726882657246492e+01,-6.757901223788629785e+00,-2.057390239030007173e+00,2.199622586559400617e+01,7.738933226328194026e-01,3.273079594782515755e+01,2.041115457221559737e+01,-1.198425892778139712e+00,3.072759369976680865e+00,3.132754728759179486e-02
1.807232357526260813e+01,-6.602754960043234256e+00,-4.248823264032148828e+00,2.470603646937722075e+01,8.243043985163529541e-01,2.990433189766629241e+01,2.140823480590119132e+01,5.155450181847974989e+00,5.222111686321051494e+00,2.685442666766441278e+00
1.753142594595862747e+01,-1.067662975394191749e+00,-5.269216849796489743e-01,-1.468370918758314581e+01,1.604188392612011071e+01,2.228555489556699598e+01,1.678456150369981970e+01,-1.182960551228999790e+01,-4.208812989567254803e+00,2.016700183800713475e+01
1.152161864565406901e+01,1.559485265576590862e+01,3.317405557386042814e-01,-1.577772760764758431e+01,-6.979142332169072649e-01,-1.245444271981390649e+01,6.462343471422106189e-01,-6.249423134704059635e+00,-1.728420655506078063e+01,5.989844145542854825e+00
-9.254881182823393004e+00,2.217900315235900877e+01,-7.096803448835590222e-01,3.685967279896111837e+00,1.282378080186876268e+01,-2.498553665954099667e+00,2.006822887585542503e+00,1.619924145559784634e+01,1.866913851092838783e+01,-2.395572268841329233e+01
-1.166718953458256003e+01,3.090610735374601070e+00,1.480018320652595420e+01,-3.958546453984796099e+00,-1.775432665803248877e+00,3.824755087057664760e+00,3.430458443314977401e+00,2.263637540624263877e+01,-1.552883208693473449e+01,-1.265102419654442700e+00
-1.456695807491828454e+01,-6.765144226280503048e+00,5.694207980633875010e+00,-7.372908455232770386e+00,-2.395154698894440326e+00,9.935253247479527872e+00,1.271440523894320052e+01,2.012634825049818943e+01,1.179702429306279443e+00,6.284180276375990637e+00
7.211683909088664191e-01,-5.375184466528843075e+00,-1.232991557500868041e+01,-1.698717354835942217e+01,-5.416692788147749127e+00,1.664530812499855372e+01,-1.330456719048590664e+01,-3.336342575804677857e+00,1.699590111286195437e+01,-1.248059299839441927e+01
-6.221933014711807708e+00,-7.804831869241195541e+00,7.319605921796547676e+00,-1.220927547242663813e+01,-3.598232007496601881e+00,1.300162479325159737e+01,8.326020113719126314e+00,2.252539199019332727e+01,5.135738792571044264e+00,5.807043510321681978e+00
1.699748309226804643e+00,-1.078531068354676492e+01,-1.168120834407219277e+01,-1.442345368087777047e+01,-2.563979300831713104e+00,1.683659945274300185e+01,-1.321459442993633715e+01,-8.982646376707068114e+00,1.888505610952257285e+01,-1.729318483154271036e+01
-1.318435043372283921e+01,-7.683002808024322228e+00,5.077178852786373930e+00,-1.410295804587065582e+01,-5.791232669669452715e-01,8.392718562286347606e+00,1.094537377362394892e+01,1.747691394964020617e+01,-2.846249127365004128e+00,6.428336665423037388e+00
5.024591874813222336e-01,3.535123001425470424e+00,-1.639655482271396991e+01,-1.161039374243178202e+01,4.161448401573186295e+00,1.773194839980515880e+01,-8.052191647686148812e+00,-8.240821446109087844e+00,1.709813473746250168e+01,2.516687655968984672e+01
-5.414021364060229935e+00,1.819459019764226326e+01,-2.665643253766534659e+00,3.088555474009435642e-02,1.540070722928636471e+01,-3.066977892784983784e+00,2.333723533555295937e+00,2.001472827998847492e+01,1.715895921194555029e+01,-2.232928750458983913e+01
2.877002774024206566e-02,-7.177359022301688540e+00,-7.893651382306998698e+00,-8.881627417169887906e+00,-4.934369188852365973e+00,1.945712314843473933e+01,-1.301495504555874305e+01,-1.201812232814769343e+00,2.292673829346517067e+01,-1.413987892896736120e+01
4.165337818832539618e+00,-1.395346671724273735e+00,1.276267076754112217e+00,4.987213412649103894e+00,2.040236118816366329e+01,-1.265198653956365327e+01,-1.588703809638449904e+01,-2.162202092822244381e+01,1.186758071926412228e+01,-1.021143472011458897e+01
